,age,workclass,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
8638,24,2,10,4,5,5,0,0,0,0,45,0,0
8639,65,6,9,0,4,1,1,0,0,0,25,0,0
8640,29,1,12,4,9,4,0,1,0,0,60,0,0
8641,46,6,10,4,12,4,0,1,0,0,40,0,1
8642,47,2,14,4,1,4,0,1,0,0,47,0,1
8643,62,1,10,4,4,4,0,1,0,0,40,0,0
8644,54,4,9,4,9,4,0,1,0,0,60,0,0
8645,90,1,10,3,4,0,2,1,0,0,35,0,0
8646,33,1,12,5,6,0,0,1,0,0,20,0,0
8647,25,1,12,3,6,2,0,1,0,0,40,0,0
8648,44,5,10,4,9,4,0,1,0,0,50,0,1
8649,52,1,13,5,4,0,0,1,0,0,50,0,0
8650,21,1,10,3,2,2,0,1,0,0,40,0,0
8651,31,1,9,3,4,1,1,1,0,0,18,0,0
8652,39,1,14,4,7,4,0,1,0,0,40,14,0
8653,59,3,9,0,2,1,0,0,0,0,40,0,0
8654,29,4,9,4,1,4,0,1,0,0,55,0,0
8655,49,1,4,3,3,3,1,1,0,0,45,0,0
8656,34,1,5,4,6,4,0,1,0,0,40,0,0
8657,22,1,13,3,9,0,0,1,0,0,40,0,0
8658,32,1,13,4,9,4,3,1,0,0,40,13,0
8659,39,2,9,1,4,1,1,0,0,0,40,0,0
8660,46,1,14,4,3,4,0,1,0,0,60,0,0
8661,34,1,9,3,4,0,0,1,0,0,40,0,0
8662,18,1,8,3,9,2,0,0,0,0,24,0,0
8663,20,1,9,3,9,0,0,1,0,0,30,0,0
8664,20,1,9,3,2,3,0,0,0,0,40,0,0
8665,55,2,11,0,1,0,4,0,0,0,38,0,0
8666,22,1,10,3,9,2,1,0,0,0,40,0,0
8667,60,4,14,4,1,4,0,1,0,0,40,0,0
8668,40,1,6,1,6,0,0,1,0,0,50,0,0
8669,47,2,10,4,5,5,0,0,0,0,30,0,0
8670,23,1,13,3,1,0,0,0,0,0,35,10,0
8671,57,6,9,0,7,0,0,0,0,0,40,0,0
8672,52,1,7,4,4,4,0,1,0,0,40,0,0
8673,42,1,4,0,6,1,0,1,0,0,40,0,0
8674,25,1,12,3,8,2,0,1,0,0,20,0,0
8675,41,3,10,3,12,2,0,1,0,0,40,0,0
8676,40,2,11,4,4,4,1,1,0,0,30,0,0
8677,38,1,13,4,1,4,0,1,0,0,55,0,1
8678,58,1,9,3,7,2,0,1,0,0,40,10,0
8679,26,1,13,3,4,0,1,0,0,0,35,0,0
8680,57,1,6,1,5,3,0,0,0,0,70,17,0
8681,42,1,9,2,9,1,0,0,0,0,40,0,0
8682,17,0,5,3,0,2,1,1,0,0,40,0,0
8683,39,4,5,4,6,4,0,1,0,0,40,0,0
8684,28,1,9,4,2,4,1,1,0,0,40,0,0
8685,51,4,10,1,9,1,0,0,0,0,50,0,0
8686,27,1,10,3,5,0,0,0,0,0,39,0,0
8687,41,1,9,1,5,1,0,0,0,0,43,0,0
8688,28,1,13,4,6,4,0,1,0,0,40,0,0
8689,73,0,9,0,0,0,0,0,0,0,8,0,0
8690,49,1,9,4,5,5,0,0,0,0,30,0,0
8691,47,1,14,4,1,4,0,1,0,0,40,0,1
8692,27,1,10,4,6,4,0,1,0,0,49,0,0
8693,42,6,13,4,3,5,0,0,0,0,45,0,1
8694,32,1,9,4,5,5,1,0,0,0,40,0,0
8695,32,6,9,4,4,4,0,1,0,0,41,0,0
8696,27,1,14,3,9,2,0,1,0,0,40,0,0
8697,29,1,9,4,6,4,0,1,0,0,40,0,1
8698,22,1,11,3,3,0,0,1,0,0,30,0,0
8699,58,4,9,4,10,4,0,1,0,0,50,0,0
8700,26,1,5,4,6,4,0,1,0,0,35,0,0
8701,21,1,9,3,9,0,0,1,0,0,55,0,0
8702,32,0,9,4,0,5,0,0,0,0,2,0,1
8703,37,1,13,4,1,4,0,1,0,0,50,0,1
8704,23,1,13,3,9,2,0,1,0,0,20,0,0
8705,42,4,10,4,1,4,0,1,0,0,40,0,1
8706,25,1,9,4,9,2,0,1,0,0,26,0,1
8707,67,1,10,1,5,0,0,0,0,0,40,0,0
8708,41,6,9,1,7,0,1,0,0,0,38,0,0
8709,49,6,14,4,3,5,0,0,0,0,50,0,1
8710,18,1,7,3,6,2,0,1,0,0,35,0,0
8711,25,1,3,4,8,2,0,1,0,0,40,0,0
8712,43,2,15,1,3,0,0,1,0,0,50,0,0
8713,21,1,10,3,9,2,0,1,0,0,20,1,0
8714,65,4,13,4,9,4,0,1,0,0,15,0,0
8715,66,1,11,0,3,0,0,0,0,0,35,0,0
8716,33,1,7,3,7,0,1,1,0,0,60,0,0
8717,17,1,8,3,4,2,0,0,0,0,16,0,0
8718,61,0,9,0,0,0,0,0,0,0,36,0,0
8719,38,1,9,4,2,4,0,1,0,0,40,22,1
8720,43,6,10,1,5,1,0,0,0,0,40,0,0
8721,40,2,16,4,3,4,2,1,0,0,40,6,1
8722,76,0,10,4,0,4,0,1,0,0,20,0,1
8723,42,1,12,1,5,1,0,0,0,0,40,0,0
8724,43,3,13,3,1,0,0,1,0,0,40,0,1
8725,76,4,14,4,3,4,0,1,0,0,30,1,1
8726,17,1,6,3,3,2,0,1,0,0,20,0,0
8727,30,4,9,3,6,0,0,1,0,0,40,0,0
8728,30,1,13,3,3,0,0,1,0,0,50,15,0
8729,22,1,10,3,4,0,0,1,0,0,25,0,0
8730,53,0,13,1,0,3,3,0,0,0,20,0,0
8731,28,1,9,3,4,1,1,0,0,0,52,0,0
8732,24,1,10,3,9,3,1,0,0,0,40,0,0
8733,47,1,6,4,2,4,0,1,0,0,40,0,1
8734,34,4,11,3,10,0,0,1,0,0,50,0,0
8735,26,1,10,3,9,3,0,0,0,0,20,0,0
8736,63,0,13,0,0,0,4,0,0,0,56,0,0
8737,25,1,11,4,1,4,0,1,0,0,75,0,0
8738,28,1,13,3,9,0,0,1,0,0,45,0,0
8739,36,1,9,3,6,0,0,0,0,0,40,0,0
8740,24,1,13,3,1,0,0,1,0,0,40,0,0
8741,51,5,13,4,1,5,2,0,0,0,35,6,0
8742,44,1,13,4,3,4,0,1,0,0,50,0,1
8743,18,1,8,3,5,2,0,1,0,0,12,0,0
8744,54,3,10,4,3,4,0,1,0,0,40,0,1
8745,61,1,10,1,5,0,0,0,0,0,40,0,0
8746,51,1,13,4,1,4,0,1,0,0,45,0,1
8747,43,1,4,4,2,4,0,1,0,0,40,0,0
8748,51,1,9,4,6,4,0,1,0,0,40,0,0
8749,50,6,9,4,1,5,1,0,0,0,40,0,1
8750,27,0,9,3,0,0,0,0,0,0,25,0,0
8751,24,1,10,4,8,4,0,1,0,0,30,0,0
8752,20,2,10,4,4,4,0,1,0,0,20,0,0
8753,52,1,13,1,1,0,0,1,0,0,40,0,1
8754,57,6,4,1,4,0,0,1,0,0,40,0,0
8755,49,5,10,4,9,4,0,1,0,0,60,0,0
8756,42,5,13,4,5,5,0,0,0,0,35,1,0
8757,22,1,7,3,9,0,0,0,0,0,40,0,0
8758,38,1,10,4,11,4,0,1,0,0,40,0,1
8759,21,1,10,3,9,2,0,0,0,0,20,0,0
8760,52,4,10,3,3,2,0,0,0,0,35,0,0
8761,25,1,12,3,11,2,0,0,0,0,40,0,0
8762,50,1,10,5,4,0,0,0,0,0,40,22,0
8763,35,2,10,4,1,4,0,1,0,0,80,0,0
8764,50,1,11,2,3,1,0,0,0,0,40,0,0
8765,58,1,9,4,6,4,0,1,0,0,25,0,0
8766,48,3,13,1,1,0,0,1,0,0,45,0,0
8767,30,1,10,1,5,0,0,0,0,0,35,10,0
8768,18,1,7,3,8,2,0,1,0,0,12,0,0
8769,29,4,9,4,6,4,0,1,0,0,40,0,0
8770,52,4,10,4,9,4,0,1,0,0,45,0,0
8771,36,6,14,4,3,5,0,0,0,0,40,0,1
8772,24,1,10,3,2,2,0,0,0,0,42,0,0
8773,30,6,12,3,12,0,1,1,0,0,40,0,0
8774,23,1,9,4,2,4,3,1,0,0,40,2,0
8775,35,0,9,1,0,1,0,0,0,0,20,0,0
8776,21,1,13,3,4,2,0,0,0,0,20,0,0
8777,28,1,10,3,6,0,0,1,0,0,43,2,0
8778,20,1,9,3,5,2,0,1,0,0,40,0,0
8779,18,1,7,3,4,2,0,1,0,0,20,37,0
8780,21,1,10,3,5,2,0,0,0,0,15,0,0
8781,27,1,9,3,6,0,0,1,0,0,40,0,0
8782,42,1,10,1,11,0,0,0,0,0,40,0,0
8783,21,1,10,3,4,2,0,0,0,0,30,0,0
8784,51,1,10,4,9,4,0,1,0,0,40,0,1
8785,27,3,13,3,5,0,0,0,0,0,40,0,0
8786,23,4,9,3,7,2,0,1,0,0,40,0,0
8787,22,2,13,3,3,2,0,0,0,0,12,0,0
8788,59,1,5,4,7,4,0,1,0,0,60,0,1
8789,38,1,9,1,7,0,0,1,0,0,40,0,0
8790,20,1,9,3,7,3,0,1,0,0,40,0,0
8791,90,1,5,3,5,0,0,0,0,0,40,0,0
8792,35,1,11,4,9,4,0,1,0,0,40,0,0
8793,50,1,9,4,12,4,0,1,0,0,38,0,1
8794,45,1,16,4,3,4,0,1,0,0,50,0,1
8795,44,1,14,4,1,4,0,1,0,0,50,0,1
8796,23,1,12,3,3,2,0,1,0,0,40,0,0
8797,34,1,7,4,8,4,0,1,0,0,40,2,0
8798,23,5,13,1,9,0,0,0,0,0,43,0,0
8799,39,2,10,4,12,4,0,1,0,0,40,0,0
8800,19,1,10,3,8,0,0,1,0,0,55,0,0
8801,54,1,10,4,1,4,0,1,0,0,40,0,1
8802,40,1,14,1,3,0,0,1,0,0,43,0,0
8803,44,1,10,3,9,2,0,1,0,0,50,0,0
8804,31,5,10,4,5,5,0,0,0,0,20,0,1
8805,25,1,5,2,8,3,0,1,0,0,40,29,0
8806,33,1,13,4,1,5,0,0,0,0,32,0,1
8807,32,1,9,3,7,0,0,1,0,0,60,0,0
8808,36,1,6,4,2,4,0,1,0,0,40,0,0
8809,47,4,10,4,3,4,3,1,0,0,55,0,1
8810,80,1,14,0,3,0,0,0,0,0,10,0,0
8811,21,1,10,3,9,2,0,0,0,0,8,0,0
8812,35,4,10,4,10,4,0,1,0,0,60,0,0
8813,77,0,14,1,0,0,0,1,0,0,45,0,0
8814,35,0,9,4,0,4,0,1,0,0,40,0,0
8815,49,1,4,4,8,4,0,1,0,0,40,0,0
8816,53,4,10,4,10,4,0,1,0,0,45,0,0
8817,41,1,9,1,8,1,0,1,0,0,55,0,0
8818,57,1,13,4,2,4,0,1,0,0,40,14,1
8819,21,0,10,3,0,2,0,0,0,0,25,0,0
8820,19,1,10,3,4,2,0,0,0,0,40,0,0
8821,28,1,13,3,1,2,0,0,0,0,45,0,0
8822,29,4,10,4,10,4,0,1,0,0,55,0,0
8823,38,0,11,2,0,1,0,0,0,0,25,0,0
8824,26,1,10,3,4,2,0,1,0,0,20,0,0
8825,40,1,10,1,1,0,0,0,0,0,40,0,0
8826,36,4,16,3,3,0,0,1,0,0,40,0,1
8827,28,1,9,4,1,4,0,1,0,0,40,0,0
8828,25,4,13,3,5,0,1,0,0,0,20,0,0
8829,42,4,9,4,10,4,0,1,0,0,60,0,0
8830,32,1,9,3,6,2,0,1,0,0,40,0,0
8831,32,1,12,3,5,2,0,1,0,0,30,0,0
8832,37,1,3,4,6,4,0,1,0,0,40,0,0
8833,39,6,9,4,12,4,0,1,0,0,56,0,0
8834,49,1,13,4,6,4,0,1,0,0,40,0,0
8835,28,0,9,3,0,0,1,1,0,0,40,0,0
8836,24,0,5,3,0,2,0,0,0,0,20,0,0
8837,19,1,9,3,9,0,0,0,0,0,40,0,0
8838,31,1,9,4,7,4,0,1,0,0,40,0,0
8839,40,1,9,1,2,0,0,0,0,0,40,0,0
8840,29,1,4,3,8,2,0,1,0,0,30,2,0
8841,59,1,9,4,10,4,0,1,0,0,48,0,0
8842,52,1,12,4,12,4,0,1,0,0,40,0,1
8843,27,1,13,3,1,2,0,1,0,0,40,0,0
8844,45,6,13,4,3,4,0,1,0,0,45,0,1
8845,58,1,13,4,4,4,2,1,0,0,40,11,0
8846,53,1,13,3,1,2,0,1,0,0,40,22,0
8847,23,1,9,3,8,2,0,1,0,0,25,0,0
8848,35,1,7,1,8,3,0,1,0,0,40,0,0
8849,49,1,9,4,1,4,0,1,0,0,40,0,0
8850,49,1,12,1,1,0,0,0,0,0,40,0,0
8851,25,1,8,3,6,0,0,1,0,0,40,0,0
8852,47,1,14,1,3,1,0,0,0,0,50,0,1
8853,28,1,12,1,5,0,0,0,0,0,40,0,0
8854,20,1,10,3,1,0,0,0,0,0,30,0,0
8855,74,0,3,4,0,4,0,1,0,0,56,2,0
8856,19,1,9,3,2,2,0,1,0,0,24,0,0
8857,31,1,10,1,5,1,1,0,0,0,40,0,0
8858,61,0,10,5,0,0,0,1,0,0,40,0,0
8859,30,1,11,4,8,4,0,1,0,0,53,0,0
8860,20,0,10,3,0,2,0,1,0,0,40,17,0
8861,35,1,4,4,2,4,0,1,0,0,40,1,1
8862,23,1,13,3,4,2,0,1,0,0,40,0,0
8863,25,1,13,4,1,5,0,0,0,0,30,0,1
8864,19,1,9,3,4,2,0,1,0,0,30,0,0
8865,30,1,14,3,3,0,0,1,0,0,45,0,1
8866,26,1,9,3,6,2,0,1,0,0,35,0,0
8867,34,6,9,4,7,4,0,1,0,0,45,0,0
8868,49,1,13,1,1,1,1,0,0,0,40,0,0
8869,38,1,9,3,9,2,0,0,0,0,40,0,0
8870,36,1,9,4,8,4,1,1,0,0,20,0,0
8871,33,1,9,4,3,4,4,1,0,0,48,0,1
8872,54,1,10,3,4,0,0,0,0,0,40,0,0
8873,19,6,9,3,6,2,0,1,0,0,40,0,0
8874,18,8,6,3,0,2,0,1,0,0,40,0,0
8875,60,1,9,4,6,4,0,1,0,0,40,0,0
8876,28,4,9,3,6,2,0,1,0,0,40,0,0
8877,43,4,9,4,9,4,0,1,0,0,40,0,0
8878,49,6,3,4,4,4,0,1,0,0,40,0,0
8879,25,1,13,3,3,2,0,1,0,0,70,0,0
8880,17,1,6,3,9,2,0,1,0,0,20,0,0
8881,41,5,13,4,9,4,0,1,0,0,60,0,1
8882,30,1,10,4,7,4,1,1,0,0,35,0,0
8883,25,1,9,3,12,3,0,1,0,0,40,0,0
8884,27,1,11,4,9,4,0,1,0,0,35,0,0
8885,29,1,9,4,6,4,0,1,0,0,40,0,0
8886,55,1,10,4,12,4,1,1,0,0,40,1,1
8887,31,3,13,3,1,0,1,0,0,0,40,0,0
8888,43,1,11,4,6,4,0,1,0,0,99,0,0
8889,63,1,14,2,3,0,0,0,0,0,40,0,1
8890,46,1,4,4,7,4,0,1,0,0,40,0,0
8891,59,1,9,4,9,4,0,1,0,0,40,0,0
8892,42,1,13,4,1,5,1,0,0,0,50,0,1
8893,26,1,13,3,5,0,0,0,0,0,20,0,0
8894,26,1,10,4,9,4,0,1,0,0,45,0,0
8895,20,0,10,3,0,2,0,0,0,0,30,0,0
8896,19,0,9,3,0,0,1,0,0,0,40,0,0
8897,61,1,5,1,8,0,0,1,0,0,40,13,1
8898,23,2,9,4,1,4,0,1,0,0,40,0,0
8899,24,1,9,4,5,5,0,0,0,0,40,0,0
8900,42,4,9,4,9,4,0,1,0,0,12,0,0
8901,31,1,8,1,4,1,0,0,0,0,21,0,0
8902,31,1,9,4,2,5,0,0,0,0,55,0,0
8903,63,1,13,0,5,0,0,0,0,0,25,0,0
8904,43,2,13,4,3,4,0,1,0,0,40,0,0
8905,22,1,13,3,5,0,2,0,0,0,10,4,0
8906,17,1,7,3,4,2,0,1,0,0,25,0,0
8907,35,1,5,1,6,0,0,1,0,0,45,0,0
8908,32,1,9,1,4,1,3,0,0,0,28,0,0
8909,25,1,9,3,7,3,0,1,0,0,40,1,0
8910,26,6,14,5,3,0,0,0,0,0,40,0,0
8911,32,1,13,4,1,4,0,1,0,0,40,0,0
8912,29,1,11,4,6,4,0,1,0,0,50,0,0
8913,57,1,10,4,3,4,0,1,0,0,40,0,1
8914,90,1,14,3,1,0,1,1,0,0,50,0,1
8915,35,1,11,1,3,1,0,0,0,0,40,0,1
8916,31,4,10,4,9,4,1,1,0,0,60,0,1
8917,60,1,9,1,9,0,0,0,0,0,33,0,0
8918,71,6,14,0,3,0,0,0,0,0,40,0,0
8919,22,1,11,3,4,2,0,1,0,0,30,0,0
8920,50,6,9,1,5,0,0,0,0,0,40,0,0
8921,37,1,10,4,9,4,0,1,0,0,45,0,1
8922,23,1,9,3,5,2,2,0,0,0,40,4,0
8923,74,1,9,4,4,4,0,1,0,0,30,0,0
8924,59,1,10,4,6,4,0,1,0,0,43,0,1
8925,45,1,9,4,10,4,4,1,0,0,40,0,0
8926,63,4,10,4,10,4,0,1,0,0,20,0,0
8927,39,1,13,3,3,0,0,0,0,0,63,0,0
8928,33,2,10,1,4,1,1,0,0,0,40,0,0
8929,32,1,13,3,4,0,2,1,0,0,40,11,0
8930,39,1,9,3,8,3,0,1,0,0,40,0,0
8931,29,2,14,4,5,4,0,1,0,0,36,0,0
8932,22,1,9,4,2,4,0,1,0,0,40,0,0
8933,46,1,11,4,6,4,0,1,0,0,42,0,0
8934,51,1,10,4,4,5,0,0,0,0,40,0,1
8935,56,2,9,1,5,0,0,0,0,0,40,0,0
8936,27,1,13,3,5,2,1,0,0,0,40,0,0
8937,52,1,5,5,2,0,2,0,0,0,30,5,0
8938,39,1,13,3,3,0,0,1,0,0,40,0,1
8939,37,1,10,4,6,4,0,1,0,0,45,0,0
8940,33,1,9,1,5,2,0,1,0,0,40,0,0
8941,35,0,9,3,0,0,0,0,0,0,4,0,0
8942,46,1,3,4,6,5,0,0,0,0,45,18,0
8943,35,1,8,4,6,5,0,0,0,0,50,0,0
8944,33,1,9,4,1,4,1,1,0,0,50,0,0
8945,48,1,13,4,9,4,0,1,0,0,40,0,0
8946,32,1,9,1,2,2,0,1,0,0,50,0,0
8947,18,0,6,3,0,2,0,1,0,0,40,0,0
8948,20,1,10,3,4,2,0,0,0,0,32,0,0
8949,35,1,9,3,7,2,2,1,0,0,60,0,0
8950,19,1,9,3,8,2,0,0,0,0,25,0,0
8951,21,1,9,3,9,2,0,0,0,0,40,1,0
8952,56,1,7,2,2,0,0,0,0,0,40,0,0
8953,28,1,13,3,5,2,0,0,0,0,16,29,0
8954,45,1,9,1,6,1,0,0,0,0,40,0,0
8955,32,1,11,4,5,5,0,0,0,0,45,0,0
8956,44,1,13,4,6,4,0,1,0,0,12,0,0
8957,55,1,9,4,3,4,0,1,0,0,40,0,1
8958,34,1,10,4,5,4,0,1,0,0,40,0,1
8959,33,1,14,4,3,4,0,1,0,0,40,0,1
8960,36,1,13,3,1,2,0,1,0,0,55,0,0
8961,25,1,9,3,5,2,0,0,0,0,40,0,0
8962,28,1,13,3,9,0,0,1,0,0,40,0,0
8963,53,1,6,5,2,0,0,0,0,0,40,31,0
8964,49,5,11,1,1,0,0,1,0,0,60,0,0
8965,22,1,9,3,8,2,4,1,0,0,40,0,0
8966,31,1,10,3,5,3,0,1,0,0,40,0,0
8967,44,5,10,1,4,1,0,1,0,0,80,0,0
8968,19,1,9,3,3,2,0,1,0,0,40,0,0
8969,37,4,9,1,6,0,0,1,0,0,40,0,0
8970,60,0,9,0,0,0,0,1,0,0,35,14,0
8971,23,1,10,3,8,2,0,1,0,0,25,0,0
8972,54,6,9,4,4,5,0,0,0,0,35,0,0
8973,23,1,9,4,6,4,0,1,0,0,38,0,0
8974,21,1,10,3,4,2,0,0,0,0,10,0,0
8975,19,2,10,3,3,2,0,1,0,0,25,0,0
8976,51,1,13,4,6,4,0,1,0,0,20,0,1
8977,19,4,6,5,5,1,4,0,0,0,40,0,0
8978,22,1,13,3,9,2,0,1,0,0,40,0,0
8979,22,1,9,3,4,0,0,0,0,0,40,0,0
8980,49,1,4,4,3,4,0,1,0,0,32,0,0
8981,35,1,6,1,2,0,0,1,0,0,50,0,0
8982,38,1,10,4,9,4,0,1,0,0,40,0,0
8983,29,1,9,4,3,4,0,1,0,0,40,0,1
8984,56,1,11,4,6,4,0,1,0,0,45,0,1
8985,41,1,10,1,1,0,0,0,0,0,80,0,0
8986,62,5,14,4,9,4,0,1,0,0,45,0,1
8987,27,1,9,3,12,2,0,1,0,0,40,19,0
8988,55,0,9,1,0,0,0,0,0,0,40,16,0
8989,26,1,9,3,5,0,0,0,0,0,40,0,0
8990,43,1,9,1,2,0,0,1,0,0,45,0,0
8991,53,3,14,4,5,4,0,1,0,0,40,0,1
8992,43,1,13,1,4,0,0,0,0,0,40,0,0
8993,56,1,9,1,6,1,0,1,0,0,35,0,0
8994,25,1,13,4,9,4,0,1,0,0,50,0,0
8995,60,1,14,1,3,3,1,1,0,0,40,0,0
8996,28,1,10,3,5,0,0,0,0,0,40,0,0
8997,21,1,9,3,2,1,0,1,0,0,40,2,0
8998,29,1,9,4,6,4,1,1,0,0,40,0,0
8999,20,1,10,3,6,2,0,0,0,0,25,0,0
9000,25,1,9,4,6,4,0,1,0,0,80,0,1
9001,18,1,7,3,9,2,0,0,0,0,10,0,0
9002,32,2,12,4,4,4,0,1,0,0,35,0,0
9003,27,1,2,3,4,2,3,1,0,0,35,27,0
9004,48,1,9,0,2,0,0,0,0,0,16,0,0
9005,20,1,10,3,9,2,0,0,0,0,25,0,0
9006,55,1,9,1,9,0,0,0,0,0,40,16,0
9007,33,6,13,3,3,0,0,0,0,0,50,0,1
9008,21,2,10,3,5,2,0,0,0,0,12,0,0
9009,43,4,9,4,6,4,0,1,0,0,30,0,0
9010,35,1,10,4,2,4,0,1,0,0,40,0,0
9011,39,6,13,4,3,4,0,1,0,0,35,0,1
9012,19,1,9,3,9,0,2,0,0,0,40,0,0
9013,25,1,9,3,4,0,1,0,0,0,40,0,0
9014,44,1,10,4,7,4,0,1,0,0,72,0,1
9015,27,1,12,3,6,1,0,1,0,0,40,0,0
9016,39,1,9,4,5,5,0,0,0,0,40,0,1
9017,69,1,6,3,6,3,0,1,0,0,40,0,0
9018,34,1,13,3,1,0,2,0,0,0,40,8,0
9019,20,0,10,3,0,2,0,1,0,0,35,0,0
9020,37,1,3,2,4,1,0,0,0,0,40,0,0
9021,43,6,13,1,3,2,0,0,0,0,39,0,0
9022,62,0,9,4,0,4,0,1,0,0,48,0,0
9023,34,2,14,4,3,5,1,0,0,0,40,0,1
9024,31,4,10,4,2,4,0,1,0,0,48,0,0
9025,26,1,9,1,9,1,0,0,0,0,30,0,0
9026,39,1,10,2,4,1,0,0,0,0,75,0,0
9027,25,1,13,3,4,2,0,1,0,0,40,0,0
9028,54,6,10,4,7,4,1,1,0,0,30,0,0
9029,44,2,14,4,3,4,0,1,0,0,60,0,1
9030,21,5,10,3,1,0,0,1,0,0,40,0,0
9031,50,1,3,4,8,4,0,1,0,0,55,1,0
9032,33,1,9,3,2,0,0,1,0,0,40,0,0
9033,40,5,12,4,1,5,0,0,0,0,40,0,1
9034,44,1,14,4,1,4,0,1,0,0,40,0,1
9035,33,6,12,1,12,0,0,1,0,0,56,0,0
9036,21,6,10,3,5,2,0,1,0,0,40,0,0
9037,35,4,13,3,4,0,1,0,0,0,60,0,0
9038,57,0,6,2,0,0,0,1,0,0,30,0,0
9039,51,6,14,4,3,4,0,1,0,0,45,0,0
9040,29,1,9,4,6,4,0,1,0,0,40,0,0
9041,51,6,9,2,12,0,1,1,0,0,40,0,0
9042,35,1,9,4,9,4,0,1,0,0,40,0,0
9043,18,1,7,3,9,2,0,1,0,0,20,0,0
9044,58,1,6,4,6,4,0,1,0,0,50,0,0
9045,57,5,10,4,1,4,0,1,0,0,40,0,1
9046,19,1,9,3,9,2,0,0,0,0,20,0,0
9047,37,1,10,2,4,1,0,0,0,0,40,0,0
9048,38,1,9,4,9,4,0,1,0,0,44,0,0
9049,45,1,10,5,5,0,0,0,0,0,40,0,0
9050,27,1,10,4,3,4,2,1,0,0,40,24,1
9051,64,0,4,0,0,0,0,0,0,0,40,0,0
9052,38,6,10,4,12,4,0,1,0,0,72,0,0
9053,30,1,9,1,6,0,0,1,0,0,30,0,0
9054,46,1,13,4,11,4,0,1,0,0,40,0,0
9055,18,0,6,3,0,3,0,0,0,0,30,0,0
9056,60,1,9,4,9,4,0,1,0,0,40,0,1
9057,30,1,9,2,7,0,0,1,0,0,44,0,0
9058,39,1,13,3,1,0,0,0,0,0,40,0,0
9059,27,1,10,1,5,3,0,0,0,0,40,0,0
9060,44,1,10,1,9,0,0,1,0,0,40,0,0
9061,33,1,13,4,7,4,0,1,0,0,40,0,0
9062,54,1,13,3,1,0,0,1,0,0,50,0,1
9063,58,4,10,4,10,4,0,1,0,0,35,0,0
9064,45,1,13,3,7,0,0,1,0,0,30,0,0
9065,59,1,10,4,2,4,0,1,0,0,50,0,0
9066,29,1,12,3,14,0,0,0,0,0,50,0,0
9067,27,1,9,3,2,0,0,0,0,0,40,0,0
9068,44,1,14,4,11,4,0,1,0,0,20,0,1
9069,44,1,9,4,6,4,0,1,0,0,40,0,1
9070,33,1,10,4,1,4,0,1,0,0,70,0,1
9071,27,1,9,3,6,2,0,1,0,0,40,0,0
9072,33,1,13,4,1,4,0,1,0,0,55,0,1
9073,55,1,11,1,5,1,1,0,0,0,40,0,0
9074,32,4,11,4,3,4,3,1,0,0,60,0,0
9075,31,1,11,4,8,4,0,1,0,0,45,0,0
9076,30,1,13,4,1,4,0,1,0,0,45,0,1
9077,78,0,9,0,0,0,0,0,0,0,1,0,0
9078,28,1,13,3,9,0,0,0,0,0,48,0,0
9079,29,1,14,4,3,4,0,1,0,0,40,0,1
9080,66,1,9,3,4,3,1,0,0,0,3,0,0
9081,60,1,9,4,6,4,0,1,0,0,45,0,1
9082,31,1,13,4,3,4,0,1,0,0,40,0,0
9083,24,1,9,3,8,2,0,1,0,0,45,0,0
9084,29,1,13,3,9,0,0,1,0,0,50,0,1
9085,44,1,9,4,11,4,0,1,0,0,45,0,1
9086,34,6,13,4,1,4,0,1,0,0,55,0,1
9087,23,1,13,3,1,2,2,1,0,0,24,0,0
9088,23,1,7,3,4,3,0,1,0,0,40,8,0
9089,55,6,11,2,3,1,1,0,0,0,35,0,0
9090,39,5,9,4,1,4,0,1,0,0,40,0,1
9091,39,1,7,3,6,0,1,1,0,0,40,0,0
9092,57,1,4,1,7,1,0,1,0,0,75,0,0
9093,35,1,9,1,9,1,0,0,0,0,40,0,0
9094,39,6,11,4,12,4,0,1,0,0,48,0,1
9095,47,1,9,4,9,2,0,0,0,0,38,0,1
9096,53,2,16,4,5,4,0,1,0,0,50,0,1
9097,23,1,10,3,9,2,1,1,0,0,25,0,0
9098,35,1,14,3,6,0,0,1,0,0,50,0,1
9099,44,1,10,1,10,0,0,0,0,0,40,0,0
9100,28,1,9,3,4,2,0,0,0,0,25,0,0
9101,26,1,13,3,1,0,2,0,0,0,40,14,0
9102,23,1,9,3,1,0,0,1,0,0,45,0,0
9103,32,1,9,4,4,4,0,1,0,0,25,23,0
9104,49,5,10,4,7,4,0,1,0,0,50,0,1
9105,36,1,9,1,4,1,0,0,0,0,36,0,0
9106,41,0,3,4,0,4,3,1,0,0,40,0,0
9107,21,1,12,4,5,5,4,0,0,0,46,0,1
9108,54,4,13,4,1,4,0,1,0,0,40,0,1
9109,43,1,10,5,4,0,1,0,0,0,40,0,0
9110,35,6,10,1,5,1,0,0,0,0,40,0,0
9111,31,1,10,4,10,4,0,1,0,0,50,0,1
9112,46,1,10,4,6,3,2,1,0,0,40,7,0
9113,46,1,9,2,9,0,0,0,0,0,40,0,0
9114,56,1,9,4,4,4,0,1,0,0,40,0,0
9115,45,0,14,4,0,5,0,0,0,0,1,0,0
9116,21,1,9,3,5,2,0,1,0,0,40,0,0
9117,51,1,14,4,1,4,0,1,0,0,50,0,1
